Name,Country,BirthDate
Artist_5858,Canada,2004-01-31
Artist_5859,United Kingdom,1992-10-06
Artist_5860,France,1984-07-30
Artist_5861,Germany,1985-02-02
Artist_5862,United States,1965-04-19
Artist_5863,Canada,1998-01-31
Artist_5864,United Kingdom,1989-04-12
Artist_5865,United Kingdom,1995-10-15
Artist_5866,United States,1985-07-26
Artist_5867,Canada,1977-09-02
Artist_5868,United States,1991-09-16
Artist_5869,Germany,1969-03-10
Artist_5870,Germany,1982-02-09
Artist_5871,France,1983-07-24
Artist_5872,United Kingdom,1985-10-12
Artist_5873,Australia,1996-11-29
Artist_5874,Canada,1985-03-18
Artist_5875,United Kingdom,1992-05-19
Artist_5876,Germany,2001-02-20
Artist_5877,Canada,1991-09-17
Artist_5878,United States,1965-07-19
Artist_5879,Australia,1981-06-18
Artist_5880,France,1967-09-02
Artist_5881,United States,1984-09-19
Artist_5882,Australia,1977-07-31
Artist_5883,United States,1989-03-18
Artist_5884,Canada,1974-11-02
Artist_5885,France,1975-02-15
Artist_5886,Australia,1967-04-05
Artist_5887,Australia,1968-04-29
Artist_5888,United Kingdom,2000-07-01
Artist_5889,Canada,2004-03-16
Artist_5890,Canada,1978-11-25
Artist_5891,Canada,2002-08-28
Artist_5892,Australia,1996-12-17
Artist_5893,United Kingdom,1998-07-28
Artist_5894,France,1980-08-08
Artist_5895,France,1971-12-15
Artist_5896,Germany,1980-01-08
Artist_5897,France,1971-05-01
Artist_5898,Canada,1999-04-01
Artist_5899,Australia,1974-05-06
Artist_5900,Canada,1979-03-09
Artist_5901,United Kingdom,1974-02-04
Artist_5902,Australia,1982-04-25
Artist_5903,Germany,1979-03-27
Artist_5904,Australia,1977-12-23
Artist_5905,France,1979-12-16
Artist_5906,Germany,2003-05-11
Artist_5907,Australia,1997-08-15
Artist_5908,United Kingdom,1990-03-08
Artist_5909,Canada,1970-05-28
Artist_5910,Germany,1991-07-28
Artist_5911,Canada,1997-06-04
Artist_5912,Germany,1996-10-15
Artist_5913,United Kingdom,1995-07-19
Artist_5914,United Kingdom,1998-05-22
Artist_5915,Australia,1983-07-20
Artist_5916,Germany,2000-07-19
Artist_5917,United States,1976-07-08
Artist_5918,France,1976-04-27
Artist_5919,Australia,1999-03-25
Artist_5920,United States,1986-04-02
Artist_5921,United States,1973-10-17
Artist_5922,Australia,1971-05-17
Artist_5923,Canada,1993-10-08
Artist_5924,France,1993-05-01
Artist_5925,Germany,1977-07-04
Artist_5926,United Kingdom,1981-07-13
Artist_5927,Germany,1971-01-20
Artist_5928,Germany,1972-07-18
Artist_5929,Germany,1972-03-08
Artist_5930,United Kingdom,1987-06-13
Artist_5931,France,2000-12-10
Artist_5932,Germany,1966-03-01
Artist_5933,France,1980-09-13
Artist_5934,France,1992-12-19
Artist_5935,United Kingdom,1999-12-16
Artist_5936,United States,1966-08-31
Artist_5937,Canada,1999-05-29
Artist_5938,France,2000-11-24
Artist_5939,Australia,1967-02-06
Artist_5940,Canada,1989-01-21
Artist_5941,France,1971-07-10
Artist_5942,Australia,1970-04-06
Artist_5943,Germany,1993-04-15
Artist_5944,Canada,1993-05-05
Artist_5945,France,1999-12-05
Artist_5946,United Kingdom,1978-05-15
Artist_5947,United Kingdom,1998-03-30
Artist_5948,Canada,1977-04-16
Artist_5949,Germany,1997-05-12
Artist_5950,United Kingdom,1998-12-28
Artist_5951,Canada,1972-01-02
Artist_5952,Canada,1988-03-15
Artist_5953,Australia,1990-01-30
Artist_5954,Canada,1974-11-12
Artist_5955,United Kingdom,1995-01-19
Artist_5956,France,2004-03-09
Artist_5957,Australia,1977-06-15
Artist_5958,United Kingdom,1970-08-27
Artist_5959,France,2002-07-06
Artist_5960,United States,1995-10-25
Artist_5961,Australia,2001-08-22
Artist_5962,United States,1989-04-06
Artist_5963,United Kingdom,1994-06-02
Artist_5964,Canada,1978-08-16
Artist_5965,Germany,1976-07-10
Artist_5966,United Kingdom,1994-04-28
Artist_5967,Canada,1966-02-24
Artist_5968,Germany,1989-11-14
Artist_5969,Germany,1977-03-09
Artist_5970,France,1971-06-03
Artist_5971,United Kingdom,1997-02-14
Artist_5972,Germany,1974-03-27
Artist_5973,United States,1978-03-02
Artist_5974,United Kingdom,1990-08-09
Artist_5975,Australia,1965-05-09
Artist_5976,United Kingdom,1992-05-11
Artist_5977,Australia,1987-10-20
Artist_5978,Australia,1996-06-08
Artist_5979,Canada,1980-11-15
Artist_5980,France,1973-04-01
Artist_5981,Australia,1975-01-15
Artist_5982,Australia,1977-01-25
Artist_5983,Canada,1996-02-25
Artist_5984,Australia,1973-05-14
Artist_5985,United States,1992-07-09
Artist_5986,Australia,1972-05-28
Artist_5987,Germany,1971-08-27
Artist_5988,United States,1993-01-05
Artist_5989,Australia,1998-07-07
Artist_5990,Canada,1986-05-26
Artist_5991,France,1969-12-11
Artist_5992,France,1995-05-10
Artist_5993,Canada,1991-08-09
Artist_5994,France,1968-11-05
Artist_5995,Germany,1999-04-04
Artist_5996,France,1997-07-08
Artist_5997,Germany,2000-03-21
Artist_5998,United Kingdom,1971-03-27
Artist_5999,Germany,2002-08-15
Artist_6000,Canada,2003-11-05
Artist_6001,Germany,1998-05-15
Artist_6002,Canada,1978-07-04
Artist_6003,Germany,1966-04-08
Artist_6004,United Kingdom,1979-07-24
Artist_6005,France,1978-07-25
Artist_6006,United States,1983-03-11
Artist_6007,United Kingdom,1985-01-09
Artist_6008,United States,1995-08-15
Artist_6009,Germany,1997-12-21
Artist_6010,Canada,1969-10-20
Artist_6011,United States,1993-01-26
Artist_6012,France,1973-05-27
Artist_6013,Germany,1994-10-11
Artist_6014,United States,2001-12-03
Artist_6015,Canada,1987-03-24
Artist_6016,Australia,1982-12-02
Artist_6017,Canada,1995-04-04
Artist_6018,Canada,1995-02-04
Artist_6019,United States,1969-06-23
Artist_6020,Germany,1994-10-11
Artist_6021,Canada,1994-11-17
Artist_6022,United States,1987-10-25
Artist_6023,Australia,1998-08-13
Artist_6024,Canada,1997-05-26
Artist_6025,Germany,1967-07-29
Artist_6026,France,2003-01-09
Artist_6027,Germany,1970-11-30
Artist_6028,United Kingdom,1965-03-24
Artist_6029,France,1968-03-07
Artist_6030,United States,2002-05-20
Artist_6031,Canada,1998-02-18
Artist_6032,Canada,1966-06-30
Artist_6033,United States,1977-06-13
Artist_6034,Germany,1992-12-25
Artist_6035,Germany,1990-07-17
Artist_6036,Canada,1975-01-17
Artist_6037,France,1983-06-06
Artist_6038,Australia,1976-08-04
Artist_6039,Germany,1992-12-21
Artist_6040,United States,1972-09-20
Artist_6041,Germany,1974-04-30
Artist_6042,Canada,1968-05-09
Artist_6043,France,1971-10-23
Artist_6044,Australia,1991-09-02
Artist_6045,France,1987-11-25
Artist_6046,United States,1980-09-18
Artist_6047,Australia,1977-10-23
Artist_6048,France,1966-02-27
Artist_6049,Germany,2000-09-15
Artist_6050,United States,1988-05-02
Artist_6051,Australia,2001-04-22
Artist_6052,France,1996-01-11
Artist_6053,United States,1980-09-14
Artist_6054,France,1966-09-26
Artist_6055,Germany,1978-09-06
Artist_6056,United States,1993-04-02
Artist_6057,Germany,2000-10-16
Artist_6058,Canada,1978-06-29
Artist_6059,Germany,1971-10-01
Artist_6060,United Kingdom,1973-12-18
Artist_6061,Australia,1989-04-06
Artist_6062,United States,1971-07-24
Artist_6063,Canada,1989-04-05
Artist_6064,United Kingdom,1979-02-12
Artist_6065,Canada,1992-02-22
Artist_6066,France,1992-10-03
Artist_6067,France,1969-11-24
Artist_6068,Canada,1966-02-12
Artist_6069,United Kingdom,1967-12-26
Artist_6070,Australia,1987-08-06
Artist_6071,Australia,1989-11-04
Artist_6072,Germany,1992-06-15
Artist_6073,Australia,1978-02-04
Artist_6074,Australia,1965-04-08
Artist_6075,Australia,1985-03-26
Artist_6076,France,1980-06-18
Artist_6077,United States,1995-09-22
Artist_6078,Australia,1982-07-20
Artist_6079,United Kingdom,1969-11-14
Artist_6080,France,1968-01-24
Artist_6081,United Kingdom,1978-05-21
Artist_6082,United Kingdom,2002-07-19
Artist_6083,Germany,1985-12-22
Artist_6084,Canada,2001-11-23
Artist_6085,Canada,1972-07-28
Artist_6086,United States,1967-02-02
Artist_6087,Australia,1975-03-21
Artist_6088,United States,1991-08-29
Artist_6089,Australia,1990-04-22
Artist_6090,Australia,1988-05-01
Artist_6091,Canada,2001-04-02
Artist_6092,France,1974-11-17
Artist_6093,Canada,1983-01-12
Artist_6094,Canada,1996-12-29
Artist_6095,United Kingdom,1968-09-20
Artist_6096,Canada,1967-10-23
Artist_6097,France,1993-12-26
Artist_6098,Australia,1968-04-20
Artist_6099,Australia,2003-05-26
Artist_6100,Australia,1966-03-24
Artist_6101,France,1993-03-30
Artist_6102,Canada,1997-12-05
Artist_6103,Germany,1996-12-31
Artist_6104,Germany,1971-08-06
Artist_6105,Canada,1979-11-23
Artist_6106,France,1994-01-29
Artist_6107,France,2000-12-09
Artist_6108,United Kingdom,1965-07-07
Artist_6109,Canada,1970-09-20
Artist_6110,Australia,1993-11-22
Artist_6111,Australia,1983-03-14
Artist_6112,Canada,2001-06-28
Artist_6113,Australia,1984-12-08
Artist_6114,France,1981-08-21
Artist_6115,France,2000-01-07
Artist_6116,Canada,2004-07-28
Artist_6117,United Kingdom,1971-01-13
Artist_6118,Canada,1979-01-19
Artist_6119,France,1974-05-07
Artist_6120,France,1970-09-09
Artist_6121,Germany,1998-10-07
Artist_6122,Canada,1977-10-03
Artist_6123,Canada,1975-06-29
Artist_6124,France,1999-02-02
Artist_6125,France,1994-02-23
Artist_6126,Canada,1982-05-03
Artist_6127,Germany,1995-11-26
Artist_6128,United Kingdom,1976-05-17
Artist_6129,United States,1985-10-28
Artist_6130,Canada,1989-06-18
Artist_6131,United States,1973-09-30
Artist_6132,Canada,2003-03-13
Artist_6133,Canada,2003-06-07
Artist_6134,France,1996-12-17
Artist_6135,Germany,1967-06-22
Artist_6136,United States,1975-06-20
Artist_6137,United Kingdom,1970-10-30
Artist_6138,Canada,1968-07-02
Artist_6139,Australia,1984-02-06
Artist_6140,Germany,1966-09-25
Artist_6141,Australia,1998-05-11
Artist_6142,France,1999-11-25
Artist_6143,Germany,1975-10-15
Artist_6144,Australia,1999-03-20
Artist_6145,France,1997-01-17
Artist_6146,United States,1995-05-18
Artist_6147,United Kingdom,1968-12-17
Artist_6148,France,1998-03-02
Artist_6149,Canada,1984-06-08
Artist_6150,United States,1978-03-06
Artist_6151,France,1980-02-22
Artist_6152,France,1994-06-28
Artist_6153,Germany,1991-07-09
Artist_6154,Canada,1978-10-03
Artist_6155,Germany,1983-01-25
Artist_6156,Germany,1986-12-21
Artist_6157,France,2002-02-23
Artist_6158,United Kingdom,2001-01-23
Artist_6159,Canada,1976-09-21
Artist_6160,Germany,1980-11-21
Artist_6161,Australia,1972-11-26
Artist_6162,United Kingdom,2003-10-02
Artist_6163,France,1972-03-20
Artist_6164,Canada,1995-07-31
Artist_6165,Germany,1984-02-23
Artist_6166,Canada,1982-10-03
Artist_6167,United States,1999-03-05
Artist_6168,United States,1991-08-26
Artist_6169,United Kingdom,1982-12-24
Artist_6170,Germany,2000-04-16
Artist_6171,Canada,1997-12-30
Artist_6172,Germany,1990-11-09
Artist_6173,Canada,1976-02-12
Artist_6174,France,1998-06-14
Artist_6175,Germany,1968-05-07
Artist_6176,United Kingdom,1997-12-18
Artist_6177,United States,1983-08-22
Artist_6178,France,1995-02-23
Artist_6179,United States,1997-02-23
Artist_6180,France,1986-12-22
Artist_6181,France,1978-03-01
Artist_6182,United States,1972-01-08
Artist_6183,United States,1985-10-29
Artist_6184,France,1969-02-21
Artist_6185,United States,1986-05-22
Artist_6186,France,1998-09-20
Artist_6187,France,1968-07-15
Artist_6188,France,1969-07-18
Artist_6189,United Kingdom,1989-08-15
Artist_6190,United States,1989-04-13
Artist_6191,Germany,1992-12-21
Artist_6192,France,1970-10-11
Artist_6193,Canada,1980-04-27
Artist_6194,United Kingdom,1993-07-16
Artist_6195,Germany,1977-04-19
Artist_6196,France,1976-08-01
Artist_6197,United States,1986-06-02
Artist_6198,France,1998-07-07
Artist_6199,United Kingdom,1965-01-31
Artist_6200,France,1975-09-13
Artist_6201,France,1975-11-02
Artist_6202,Germany,1993-05-25
Artist_6203,Germany,1977-07-17
Artist_6204,Canada,1983-11-16
Artist_6205,France,1987-07-18
Artist_6206,United Kingdom,1967-01-24
Artist_6207,Canada,1965-01-05
Artist_6208,United Kingdom,1982-03-25
Artist_6209,France,1976-04-02
Artist_6210,France,1995-06-20
Artist_6211,Australia,1997-01-04
Artist_6212,Australia,1992-09-12
Artist_6213,Germany,1994-01-26
Artist_6214,Australia,1980-12-05
Artist_6215,Germany,1982-09-22
Artist_6216,Canada,1988-09-14
Artist_6217,Canada,2003-01-21
Artist_6218,Canada,1965-05-20
Artist_6219,Canada,1994-11-18
Artist_6220,Germany,1976-12-09
Artist_6221,United Kingdom,2001-03-16
Artist_6222,France,1988-01-11
Artist_6223,Australia,1988-07-16
Artist_6224,Australia,1983-01-10
Artist_6225,France,1975-07-23
Artist_6226,Canada,1977-09-10
Artist_6227,Australia,1966-05-05
Artist_6228,Germany,1998-10-15
Artist_6229,United Kingdom,1994-08-15
Artist_6230,Canada,1989-09-06
Artist_6231,United Kingdom,1973-11-16
Artist_6232,Canada,1998-05-08
Artist_6233,Germany,1983-10-09
Artist_6234,Canada,1977-03-26
Artist_6235,United States,1987-07-08
Artist_6236,Germany,1983-10-29
Artist_6237,France,1992-02-25
Artist_6238,Australia,1983-08-16
Artist_6239,United Kingdom,2004-04-21
Artist_6240,Germany,1993-04-24
Artist_6241,United Kingdom,1967-10-24
Artist_6242,Germany,1972-04-04
Artist_6243,France,1987-11-15
Artist_6244,Australia,1979-11-28
Artist_6245,Germany,2000-06-05
Artist_6246,United States,1996-01-14
Artist_6247,United Kingdom,2000-04-13
Artist_6248,France,1968-04-02
Artist_6249,United Kingdom,1966-10-11
Artist_6250,United Kingdom,1976-08-22
Artist_6251,United Kingdom,1970-03-19
Artist_6252,Germany,1997-09-20
Artist_6253,Canada,1995-10-07
Artist_6254,Germany,1995-05-29
Artist_6255,Canada,1967-02-18
Artist_6256,United States,1995-07-13
Artist_6257,United States,1976-09-13
Artist_6258,Australia,1972-04-30
Artist_6259,France,1989-05-20
Artist_6260,United States,1975-03-21
Artist_6261,France,1993-06-28
Artist_6262,United Kingdom,1969-05-02
Artist_6263,United Kingdom,1979-08-18
Artist_6264,Canada,1976-07-31
Artist_6265,France,1967-09-03
Artist_6266,France,1997-05-20
Artist_6267,Germany,1987-04-15
Artist_6268,Germany,1967-06-06
Artist_6269,Germany,1990-04-20
Artist_6270,France,1988-05-14
Artist_6271,Australia,1966-11-23
Artist_6272,United States,1978-06-07
Artist_6273,France,2000-03-30
Artist_6274,Canada,1983-04-11
Artist_6275,Australia,1984-10-03
Artist_6276,United Kingdom,1978-07-01
Artist_6277,United States,2003-05-05
Artist_6278,France,1984-11-20
Artist_6279,United Kingdom,1994-12-02
Artist_6280,United Kingdom,1986-11-08
Artist_6281,Canada,1992-12-01
Artist_6282,Canada,1988-08-12
Artist_6283,Australia,1986-02-23
Artist_6284,Canada,1976-07-13
Artist_6285,Australia,1980-10-15
Artist_6286,Canada,1982-06-16
Artist_6287,Germany,2003-09-25
Artist_6288,Germany,1977-01-04
Artist_6289,France,1973-02-12
Artist_6290,Australia,2000-03-20
Artist_6291,Australia,1971-04-24
Artist_6292,Canada,1989-04-30
Artist_6293,Canada,1983-01-09
Artist_6294,United States,1968-05-18
Artist_6295,United States,1979-04-01
Artist_6296,Germany,1993-06-29
Artist_6297,Australia,2002-11-28
Artist_6298,Germany,2000-09-05
Artist_6299,United Kingdom,1979-11-19
Artist_6300,Germany,1991-08-28
Artist_6301,France,2004-07-29
Artist_6302,United Kingdom,1982-06-10
Artist_6303,United Kingdom,1984-12-04
Artist_6304,Australia,1978-06-28
Artist_6305,Australia,1998-05-23
Artist_6306,United States,2004-11-05
Artist_6307,United Kingdom,1966-02-03
Artist_6308,Germany,1967-10-01
Artist_6309,France,1990-10-17
Artist_6310,United Kingdom,2002-09-23
Artist_6311,United States,1976-04-24
Artist_6312,Germany,1999-05-05
Artist_6313,United States,1975-03-05
Artist_6314,Australia,1966-07-09
Artist_6315,Australia,1975-10-06
Artist_6316,France,1996-09-12
Artist_6317,United States,1977-04-27
Artist_6318,Germany,1987-05-28
Artist_6319,Canada,1966-08-09
Artist_6320,Canada,2001-05-15
Artist_6321,United States,1968-04-24
Artist_6322,Canada,2002-11-18
Artist_6323,Canada,1994-10-18
Artist_6324,United States,1989-06-02
Artist_6325,Canada,1991-04-14
Artist_6326,United States,1991-07-02
Artist_6327,Canada,1981-11-23
Artist_6328,France,1969-11-26
Artist_6329,Australia,1987-06-07
Artist_6330,Australia,1976-11-23
Artist_6331,United States,1967-07-14
Artist_6332,Australia,1999-08-26
Artist_6333,France,1994-05-06
Artist_6334,Germany,1981-11-03
Artist_6335,France,1999-06-02
Artist_6336,Australia,1987-10-04
Artist_6337,United States,1989-11-14
Artist_6338,United Kingdom,1988-08-10
Artist_6339,Australia,1984-02-02
Artist_6340,United Kingdom,1991-07-29
Artist_6341,United Kingdom,1977-08-21
Artist_6342,United Kingdom,1991-03-17
Artist_6343,United States,1973-03-03
Artist_6344,France,1976-01-24
Artist_6345,Australia,1985-03-13
Artist_6346,France,1977-01-23
Artist_6347,Germany,2003-03-02
Artist_6348,Canada,1979-12-21
Artist_6349,Australia,1973-09-26
Artist_6350,Canada,1972-05-08
Artist_6351,United Kingdom,1985-10-27
Artist_6352,United Kingdom,2004-10-11
Artist_6353,Australia,1978-08-17
Artist_6354,United Kingdom,1986-06-10
Artist_6355,Canada,1975-11-21
Artist_6356,United States,1993-07-03
Artist_6357,Australia,2002-09-27
Artist_6358,United Kingdom,1966-06-24
Artist_6359,Germany,1994-09-25
Artist_6360,United Kingdom,1969-07-16
Artist_6361,United Kingdom,1989-10-02
Artist_6362,France,1976-10-17
Artist_6363,United States,1997-06-03
Artist_6364,United States,1984-03-18
Artist_6365,Canada,1980-07-26
Artist_6366,Australia,1982-02-05
Artist_6367,Germany,1991-12-31
Artist_6368,Australia,1968-04-05
Artist_6369,United Kingdom,1992-04-21
Artist_6370,United States,1989-05-07
Artist_6371,Germany,1981-11-30
Artist_6372,Australia,1966-02-24
Artist_6373,France,1985-10-15
Artist_6374,United States,1976-10-03
Artist_6375,Australia,1966-06-26
Artist_6376,Canada,1988-12-17
Artist_6377,France,1974-04-24
Artist_6378,France,1973-03-28
Artist_6379,Canada,1974-11-20
Artist_6380,Germany,1988-08-31
Artist_6381,Germany,1989-03-08
Artist_6382,Canada,1989-07-31
Artist_6383,United Kingdom,1986-12-24
Artist_6384,Australia,1968-05-17
Artist_6385,United Kingdom,1969-07-21
Artist_6386,United States,1989-11-21
Artist_6387,United States,1972-07-29
Artist_6388,Australia,1987-11-09
Artist_6389,United Kingdom,1996-06-28
Artist_6390,Australia,1977-01-02
Artist_6391,France,1978-08-25
Artist_6392,France,1980-09-02
Artist_6393,Australia,1971-02-15
Artist_6394,Germany,1986-04-20
Artist_6395,United States,1997-11-21
Artist_6396,United Kingdom,1971-01-09
Artist_6397,Australia,1994-11-30
Artist_6398,United Kingdom,1972-03-28
Artist_6399,Canada,1970-09-15
Artist_6400,Canada,1977-11-27
Artist_6401,Australia,2002-12-22
Artist_6402,Canada,1994-05-06
Artist_6403,Australia,1971-07-06
Artist_6404,France,1973-10-09
Artist_6405,United Kingdom,1983-04-24
Artist_6406,United Kingdom,1973-08-08
Artist_6407,Canada,1990-11-10
Artist_6408,Canada,1981-03-20
Artist_6409,Germany,1984-12-13
Artist_6410,Canada,1983-07-01
Artist_6411,France,1993-07-06
Artist_6412,United Kingdom,1988-10-19
Artist_6413,United States,1991-07-13
Artist_6414,Australia,1977-07-26
Artist_6415,Germany,1999-04-16
Artist_6416,Canada,1997-01-12
Artist_6417,Canada,1992-02-24
Artist_6418,United Kingdom,2003-06-01
Artist_6419,Canada,1978-12-29
Artist_6420,Germany,1969-11-06
Artist_6421,France,1984-01-19
Artist_6422,Australia,1970-05-29
Artist_6423,United States,2002-05-04
Artist_6424,United States,1974-11-04
Artist_6425,United States,1987-06-03
Artist_6426,Germany,2004-08-14
Artist_6427,United States,1995-01-16
Artist_6428,United Kingdom,1999-04-29
Artist_6429,Germany,2001-08-05
Artist_6430,France,1969-06-10
Artist_6431,United Kingdom,1980-11-02
Artist_6432,United Kingdom,1994-03-19
Artist_6433,United States,1990-05-20
Artist_6434,Australia,2002-05-15
Artist_6435,Canada,1993-07-10
Artist_6436,United Kingdom,1974-11-26
Artist_6437,United States,1985-12-01
Artist_6438,Australia,1966-12-08
Artist_6439,Canada,2001-12-13
Artist_6440,United States,1975-06-14
Artist_6441,Canada,1994-08-05
Artist_6442,United Kingdom,1989-06-21
Artist_6443,Australia,2002-10-17
Artist_6444,Germany,1981-12-21
Artist_6445,United States,1992-06-26
